fuelTypeCode,stationName,Street Address,Intersection Directions,City,State,ZIP,Latitude,Longitude,Station Phone,Status Code,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Network,EV Network Web,Geocode Status,Date Last Confirmed,ID,Updated At,Owner Type Code,Open Date,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,access_code,country,groups_with_access_code_french,Access Detail Code,Facility Type,CNG Dispenser Num,CNG Total Compression Capacity,CNG Storage Capacity,e85 Other Ethanol Blends,EV Pricing,LPG Nozzle Types,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,EV On Site Renewable Source,GeoLocation
ELEC,Topgolf,16011 Grant St,,Thornton,CO,80023,39.9869073083445,-104.986130777578,888-264-2208,E,Public - Credit card at all times,8am-2am daily,A D Debit M V,,,,,2,,Volta,https://voltacharging.com/,GPS,07/12/2022,222347,2022-07-12 20:31:42 UTC,P,06/25/2022,,,,J1772,public,US,Public - Carte de crédit en tout temps,CREDIT_CARD_ALWAYS,PARKING_LOT,,,,,,,,,,,POINT (-104.986130777578 39.9869073083445)
ELEC,UNITED POWER KEENESBURG1,165 Market St,,Keenesburg,CO,80643,40.11157,-104.52173,888-758-4389,E,Public,24 hours daily,,,,,,,1,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,189386,2022-09-22 01:18:21 UTC,,05/08/2021,,,,CHADEMO J1772COMBO,public,US,Public,,,,,,,,,,,,,POINT (-104.52173 40.11157)
ELEC,CDOC EV CHARGE CANON CITY 4,Evans Rd,,Cañon City,CO,81212,38.436293,-105.156021,888-758-4389,E,Public,24 hours daily,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,228837,2022-09-22 00:56:28 UTC,,09/22/2022,,,,J1772,public,US,Public,,,,,,,,,,,,,POINT (-105.156021 38.436293)
ELEC,Buckley Square,17000 E IIiff Ave,,Aurora,CO,80013,39.672772,-104.790706,877-455-3833,T,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,,8,eVgo Network,https://www.evgo.com/,GPS,09/22/2022,228759,2022-09-22 01:32:05 UTC,,09/21/2022,,,,CHADEMO J1772COMBO,public,US,TEMPORAIREMENT SUSPENDU (Public),,,,,,,,,,,,,POINT (-104.790706 39.672772)
ELEC,Greeley Nissan,2625 35th Ave,,Greeley,CO,80634,40.39443,-104.736034,970-353-5333  855-900-7584,E,Public - Call ahead,Dealership business hours,,,,,,1,1,Non-Networked,,200-9,03/07/2022,46537,2022-03-07 19:49:53 UTC,P,01/31/2012,,,,CHADEMO J1772 J1772COMBO,public,US,Public - Appeler à l'avance,CALL,CAR_DEALER,,,,,Free,,,,,,POINT (-104.736034 40.39443)
ELEC,1601WEWATTA P2RIGHT,1601 Wewatta St,,Denver,CO,80202,39.753813,-105.00273,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,200678,2022-09-22 01:22:35 UTC,,11/06/2021,,,,J1772,public,US,Public,,,,,,,,,,,,,POINT (-105.00273 39.753813)
ELEC,"Macerich Twenty Ninth Street Mall (Boulder, CO)",1805 29th Street #1118,,Boulder,CO,80301,40.020106,-105.25626,833-632-2778,E,Public,24 hours daily,,,,,,,4,Electrify America,https://www.electrifyamerica.com/,GPS,09/07/2022,200950,2022-09-07 01:54:07 UTC,,11/10/2021,,,,CHADEMO J1772COMBO,public,US,Public,,,,,,,,,,,,,POINT (-105.25626 40.020106)
ELEC,FORT LEWIS CHAPEL 2,2 Rim Dr,,Durango,CO,81301,37.275375,-107.871956,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,180975,2022-09-22 01:11:54 UTC,,01/27/2021,,,,J1772,public,US,Public,,,,,,,,,,,,,POINT (-107.871956 37.275375)
ELEC,Front of Incline Clubhouse,6510 Antelope Run Circle,,Colorado Springs,CO,80924,38.9426544,-104.7057593,800-663-5633,E,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,4,,SemaCharge Network,https://semaconnect.com/,GPS,09/22/2022,211717,2022-09-22 00:34:58 UTC,,03/15/2022,,,,J1772,public,US,Public,,,,,,,$0.00-$5.00/Hr Variable Parking Fee,,,,,,POINT (-104.7057593 38.9426544)
ELEC,Manitou Art Center - Tesla Destination,513 Manitou Ave,,Manitou Springs,CO,80829,38.857239,-104.911381,719-685-1861  877-798-3752,E,Public,24 hours daily; see front desk for access,,,,,,2,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,11/03/2020,113584,2021-03-11 23:22:17 UTC,P,04/01/2016,,,,J1772 TESLA,public,US,Public,,MUSEUM,,,,,Free,,,,,,POINT (-104.911381 38.857239)
ELEC,NAMASTE SOLAR 1 6707 WINCHESTER,6707 Winchester Cir,,Boulder,CO,80301,40.078682,-105.19644,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,96961,2022-09-22 00:56:37 UTC,,05/09/2018,,,,J1772,public,US,Public,,,,,,,,,,,,,POINT (-105.19644 40.078682)
ELEC,UNIV. OF COLO SEEC EAST 1,4001 Discovery Drive,,Boulder,CO,80303,40.010697,-105.241953,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,224586,2022-09-22 00:57:21 UTC,,07/29/2022,,,,J1772,public,US,Public,,,,,,,,,,,,,POINT (-105.241953 40.010697)
ELEC,BVSD FAIRVIEW HIGH,1492 Knox Dr,,Boulder,CO,80305,39.973404,-105.246056,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,183161,2022-09-22 01:04:59 UTC,,01/27/2021,,,,J1772,public,US,Public,,,,,,,,,,,,,POINT (-105.246056 39.973404)
ELEC,BROWNSTONES / STATION 3,16859 Palisade Loop,,Broomfield,CO,80023,40.004622,-104.994258,303-956-4915,E,Public - Credit card at all times,24 hours daily,A ANDROID_PAY APPLE_PAY CREDIT D M V,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,200-6,05/05/2022,215047,2022-05-05 20:22:04 UTC,P,02/04/2022,,,,J1772,public,US,Public - Carte de crédit en tout temps,CREDIT_CARD_ALWAYS,STANDALONE_STATION,,,,,,,,,,,POINT (-104.994258 40.004622)
ELEC,WALKINGMOUNTAIN WALKING MTS 1,318 Walking Mountains Ln,,Avon,CO,81620,39.642955,-106.518336,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,104343,2022-09-22 00:59:02 UTC,,10/24/2018,,,,J1772,public,US,Public,,,,,,,,,,,,,POINT (-106.518336 39.642955)
ELEC,COW WSPG NO UPPER,6995 Grove St.,,Westminster,CO,80030,39.823545,-105.028132,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,172517,2022-09-22 00:51:27 UTC,,01/27/2021,,,,J1772,public,US,Public,,,,,,,,,,,,,POINT (-105.028132 39.823545)
ELEC,LPEA PARKING BAYFIELD TOWN 1,1199 Bayfield Pkwy,,Bayfield,CO,81122,37.225763,-107.604212,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,183414,2022-09-22 01:13:10 UTC,,01/27/2021,,,,J1772,public,US,Public,,,,,,,,,,,,,POINT (-107.604212 37.225763)
ELEC,THE COLORADAN COLORADAN P1 D,1750 Wewatta St Dual Station,,Denver,CO,80202,39.754212,-105.000796,888-758-4389,T,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,121221,2022-09-22 01:01:39 UTC,,04/05/2019,,,,J1772,public,US,TEMPORAIREMENT SUSPENDU (Public),,,,,,,,,,,,,POINT (-105.000796 39.754212)
ELEC,SCCOG TRANSIT COG TRANSIT,625 N Polk Ave,,Walsenburg,CO,81089,37.633724,-104.78546,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,143415,2022-09-22 01:03:13 UTC,,08/15/2019,,,,J1772,public,US,Public,,,,,,,,,,,,,POINT (-104.78546 37.633724)
ELEC,CRA - DENVER SPIRE 1,891 14th St,,Denver,CO,80202,39.744844,-104.995854,888-758-4389,T,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,161478,2022-09-22 00:44:39 UTC,,06/12/2020,,,,J1772,public,US,TEMPORAIREMENT SUSPENDU (Public),,,,,,,,,,,,,POINT (-104.995854 39.744844)
ELEC,HION CANON CITY DC2,302 Royal Gorge Blvd,,Cañon City,CO,81212,38.438473,-105.242213,888-758-4389,T,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,,1,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,227786,2022-09-22 01:29:45 UTC,,09/17/2022,,,,CHADEMO J1772COMBO,public,US,TEMPORAIREMENT SUSPENDU (Public),,,,,,,,,,,,,POINT (-105.242213 38.438473)
ELEC,DFC GSA ST4,Federal Center Building 25,,Denver,CO,80215,39.722804,-105.114491,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,173210,2022-09-22 00:57:44 UTC,,01/27/2021,,,,J1772,public,US,Public,,,,,,,,,,,,,POINT (-105.114491 39.722804)
ELEC,SUMMIT HOTEL EVC 3,177 Meraly Way,,Silverthorne,CO,80498,39.626436,-106.065485,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,202745,2022-09-22 01:23:52 UTC,,12/17/2021,,,,J1772,public,US,Public,,,,,,,,,,,,,POINT (-106.065485 39.626436)
ELEC,LOUISVILLE COAL CREEK 1,585 W Dillon Rd,,Louisville,CO,80027,39.95816,-105.15182,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,194317,2022-09-22 01:19:58 UTC,,08/27/2021,,,,J1772,public,US,Public,,,,,,,,,,,,,POINT (-105.15182 39.95816)
E85,Kum & Go #670,8050 Fountain Mesa Rd,,Fountain,CO,80817,38.715239,-104.701984,719-382-9018,E,Public,24 hours daily,A Cash Checks D FuelMan M V Voyager Wright_Exp,,,,,,,,,200-9,06/14/2022,50304,2022-06-14 16:23:53 UTC,P,12/14/2012,,,true,,public,US,Public,,CONVENIENCE_STORE,,,,"[""E15""]",,,,,,,POINT (-104.701984 38.715239)
ELEC,UNICOPROPERTIES 5400 AIRPORT,5400 Airport Blvd,,Boulder,CO,80301,40.034424,-105.22672,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,152434,2022-09-22 01:07:49 UTC,,01/15/2020,,,,J1772,public,US,Public,,,,,,,,,,,,,POINT (-105.22672 40.034424)
ELEC,UDR HQ WEST 2,1745 Shea Center Dr,,Highlands Ranch,CO,80129,39.554888,-105.009263,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,161416,2022-09-22 00:49:21 UTC,,06/12/2020,,,,J1772,public,US,Public,,,,,,,,,,,,,POINT (-105.009263 39.554888)
ELEC,FOURTH ST CROSS SILVERTHORNE 3,355 Adams Ave,,Silverthorne,CO,80498,39.631485,-106.074936,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,189299,2022-09-22 01:18:13 UTC,,05/06/2021,,,,J1772,public,US,Public,,,,,,,,,,,,,POINT (-106.074936 39.631485)
ELEC,Sonic Drive-In,10051 Wadsworth Pkwy,,Westminster,CO,80021,39.878705,-105.097595,720-887-3366,E,Public,24 hours daily,,,,,,2,,Non-Networked,,200-9,01/10/2022,74141,2022-02-10 19:42:29 UTC,P,03/14/2016,,,,J1772,public,US,Public,,RESTAURANT,,,,,Free,,,,,,POINT (-105.097595 39.878705)
ELEC,Eagle River Water & Sanitation District,846 Forest Rd,,Vail,CO,81657,39.641089,-106.394388,,E,Private,For fleet vehicle use only,,,,,,2,,Non-Networked,,200-9,12/09/2021,85627,2022-02-10 19:42:29 UTC,LG,05/16/2017,,,,J1772,private,US,Privé,,MUNI_GOV,,,,,,,,,,,POINT (-106.394388 39.641089)
ELEC,BISON RIDGE REC BISON RIDGE 1,13905 E 112th Ave,,Commerce City,CO,80022,39.900936,-104.82517,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,174675,2022-09-22 01:06:03 UTC,,01/27/2021,,,,J1772,public,US,Public,,,,,,,,,,,,,POINT (-104.82517 39.900936)
ELEC,BDO PUBLIC BENNETT DC2,1092 cedar street,,Bennett,CO,80102,39.742681,-104.430633,888-758-4389,E,Public,24 hours daily,,,,,,,1,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,199137,2022-09-22 01:15:30 UTC,,10/27/2021,,,,CHADEMO J1772COMBO,public,US,Public,,,,,,,,,,,,,POINT (-104.430633 39.742681)
ELEC,"Walgreens - Broomfield, CO #4025",5190 West 120th Ave,,Broomfield,CO,80020,39.9142939,-105.0624438,800-663-5633,E,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1,,SemaCharge Network,https://semaconnect.com/,GPS,09/22/2022,195390,2022-09-22 00:34:58 UTC,,09/06/2021,,,,J1772,public,US,Public,,,,,,,$2.00/Hr Parking Fee,,,,,,POINT (-105.0624438 39.9142939)
ELEC,TOPSHOP SERVICE4,665 Auto Heights,,Colorado Springs,CO,80905,38.81528,-104.838786,888-758-4389,E,Public,24 hours daily,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,221609,2022-09-22 01:28:00 UTC,,06/22/2022,,,,J1772,public,US,Public,,,,,,,,,,,,,POINT (-104.838786 38.81528)
ELEC,Winn-Marion,7151 S Blackhawk St,,Centennial,CO,80112,39.58800033001793,-104.827260811625,303-778-6767,E,Public - Credit card at all times,24 hours daily,CREDIT,,,,,2,,EVGATEWAY,http://evgateway.com/,GPS,02/10/2022,204795,2022-02-10 19:42:29 UTC,P,08/01/2021,,,,J1772,public,US,Public - Carte de crédit en tout temps,CREDIT_CARD_ALWAYS,UTILITY,,,,,$0.20 per kWh,,,,,,POINT (-104.827260811625 39.58800033001793)
ELEC,COMM VITALITY 1500PEARL1,1500 Pearl St,,Boulder,CO,80302,40.018574,-105.275054,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,173065,2022-09-22 00:55:17 UTC,,01/27/2021,,,,J1772,public,US,Public,,,,,,,,,,,,,POINT (-105.275054 40.018574)
ELEC,1687 COLE BLVD WEST STATION 1,1687 Cole Blvd,,Lakewood,CO,80401,39.740932,-105.15626,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,194117,2022-09-22 01:20:34 UTC,,08/19/2021,,,,J1772,public,US,Public,,,,,,,,,,,,,POINT (-105.15626 39.740932)
ELEC,Alta Sobo Station - station location,500 West Cedar Ave.,,Denver,CO,80223,39.7128367,-104.9941988,800-663-5633,E,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,2,,SemaCharge Network,https://semaconnect.com/,GPS,09/22/2022,195001,2022-09-22 00:34:58 UTC,,09/03/2021,,,,J1772,public,US,Public,,,,,,,$1.00/Hr Parking Fee,,,,,,POINT (-104.9941988 39.7128367)
ELEC,City of Denver - Wellington E Webb Municipal Building,201 W Colfax Ave,"P-1, located in the 3 hour Visiting City Employee area",Denver,CO,80202,39.740806,-104.9900639,,E,Private - Government only,Employee use only,,,,,,1,,Non-Networked,,GPS,01/10/2022,88025,2022-02-10 19:42:29 UTC,LG,04/01/2017,,,,J1772,private,US,Privé - Réservé au gouvernement,GOVERNMENT,MUNI_GOV,,,,,Free,,,,,,POINT (-104.9900639 39.740806)
ELEC,EVIVA EVIVA ST1,1250 S Cherokee St,,Denver,CO,80223,39.693806,-104.99102,888-758-4389,T,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,201490,2022-09-22 00:56:15 UTC,,11/23/2021,,,,J1772,public,US,TEMPORAIREMENT SUSPENDU (Public),,,,,,,,,,,,,POINT (-104.99102 39.693806)
ELEC,Greeley Commons,4711 29th St,,Greeley,CO,80634,40.390631,-104.757285,877-455-3833,E,Public,24 hours daily,,,,,,1,1,eVgo Network,https://www.evgo.com/,GPS,09/22/2022,228607,2022-09-22 01:31:42 UTC,,09/21/2022,,,,CHADEMO J1772 J1772COMBO,public,US,Public,,,,,,,,,,,,,POINT (-104.757285 40.390631)
ELEC,COLO STATE UNIV RESEARCH BLVD 2,2400 Research Blvd,,Fort Collins,CO,80526,40.556718,-105.086778,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,161432,2022-09-22 00:47:53 UTC,,06/12/2020,,,,J1772,public,US,Public,,,,,,,,,,,,,POINT (-105.086778 40.556718)
ELEC,CVCOLORADOSTATN COLORADO ST2,2180 S Colorado Blvd,,Denver,CO,80222,39.677468,-104.94051,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,175176,2022-09-22 01:08:33 UTC,,01/27/2021,,,,J1772,public,US,Public,,,,,,,,,,,,,POINT (-104.94051 39.677468)
ELEC,BRECKENRIDGE GARAGE 11,80 North Park Avenue,,Breckenridge,CO,80424,39.48362,-106.047876,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,200664,2022-09-22 01:22:33 UTC,,11/06/2021,,,,J1772,public,US,Public,,,,,,,,,,,,,POINT (-106.047876 39.48362)
LPG,Glaser Energy Group,215 Auburn Dr,,Colorado Springs,CO,80909,38.836518,-104.76244,719-596-4765,E,Public,"8am-5pm M-F, 8am-12pm Sat; must have state decal",Cash D M V,,,,,,,,,200-9,11/04/2021,14554,2022-02-10 19:42:29 UTC,P,07/08/1999,,true,,,public,US,Public,,FUEL_RESELLER,,,,,,"[""ACME""]",,,,,POINT (-104.76244 38.836518)
ELEC,UCHealth Powers Freestanding ED,2770 North Powers Boulevard,,Colorado Springs,CO,80922,38.8733384,-104.720866,800-663-5633,T,TEMPORARILY UNAVAILABLE (Public),MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1,,SemaCharge Network,https://semaconnect.com/,GPS,09/22/2022,213866,2022-09-22 00:34:58 UTC,,04/13/2022,,,,J1772,public,US,TEMPORAIREMENT SUSPENDU (Public),,,,,,,$2.00/Hr Parking Fee,,,,,,POINT (-104.720866 38.8733384)
ELEC,PW LIBRARY TRINIDAD 1,1930 E Main St,,Trinidad,CO,81082,37.178158,-104.486404,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,165364,2022-09-22 01:12:17 UTC,,08/21/2020,,,,J1772,public,US,Public,,,,,,,,,,,,,POINT (-104.486404 37.178158)
ELEC,BVSD LOUISVILLE ES1,400 Hutchinson St,,Louisville,CO,80027,39.97461,-105.13804,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,183311,2022-09-22 01:08:04 UTC,,01/27/2021,,,,J1772,public,US,Public,,,,,,,,,,,,,POINT (-105.13804 39.97461)
ELEC,Cutter Aviation Colorado Springs - Tesla Destination,1360 Aviation Wy,,Colorado Springs,CO,80916,38.812965,-104.722561,719-591-2065  877-798-3752,E,Public,24 hours daily; for customer use only,,,,,,1,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,11/03/2020,113550,2021-03-11 23:22:17 UTC,P,01/01/2016,,,,TESLA,public,US,Public,,OFFICE_BLDG,,,,,Free,,,,,,POINT (-104.722561 38.812965)
ELEC,Odell Brewing,800 E Lincoln,,Fort Collins,CO,80524,40.589483,-105.063519,970-498-9070,E,Public,24 hours daily,,,,,,1,,Non-Networked,,200-9,01/10/2022,52620,2022-02-10 19:42:29 UTC,P,07/01/2013,,,,J1772,public,US,Public,,BREWERY_DISTILLERY_WINERY,,,,,Free,,,,,,POINT (-105.063519 40.589483)
ELEC,Colorado Mountain College - Glenwood Springs,1402 Blake Ave,,Glenwood Springs,CO,81601,39.538781,-107.3219,970-947-8443,E,Public,8am-5pm daily,,,,,,2,,Non-Networked,,200-9,07/14/2021,79412,2022-02-10 19:42:29 UTC,P,10/27/2016,,,,J1772,public,US,Public,,COLLEGE_CAMPUS,,,,,Free,,,,,,POINT (-107.3219 39.538781)
ELEC,MMVW CHARGER DC WALLBOX,1580 Auto Mall Loop,,Colorado Springs,CO,80920,38.953045,-104.79413,888-758-4389,E,Public,24 hours daily,,,,,,,1,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,202675,2022-09-22 01:20:44 UTC,,12/16/2021,,,,J1772COMBO,public,US,Public,,,,,,,,,,,,,POINT (-104.79413 38.953045)
ELEC,BRECKENRIDGE ICE RINK SW1,189 Boreas Pass Rd,,Breckenridge,CO,80424,39.472874,-106.03845,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,182153,2022-09-22 01:15:48 UTC,,01/27/2021,,,,J1772,public,US,Public,,,,,,,,,,,,,POINT (-106.03845 39.472874)
E85,Kum & Go #939,5112 E Bromley Ln,,Brighton,CO,80601,39.97176956046867,-104.7488912446747,303-654-3483,E,Public,24 hours daily,A Cash D Debit M V,,,,,,,,,GPS,06/14/2022,100043,2022-06-14 16:23:53 UTC,P,07/15/2018,,,false,,public,US,Public,,CONVENIENCE_STORE,,,,,,,,,,,POINT (-104.7488912446747 39.97176956046867)
ELEC,ZOCALO EAST #1,5516 Spine Rd,,Boulder,CO,80301,40.074513,-105.200238,888-758-4389,E,Public,Mon 8:00am - 5:00pm; Tue 8:00am - 5:00pm; Wed 8:00am - 5:00pm; Thu 8:00am - 5:00pm; Fri 8:00am - 5:00pm; Sat 8:00am - 5:00pm; Sun 8:00am - 5:00pm,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,187221,2022-09-22 00:58:12 UTC,,04/09/2021,,,,J1772,public,US,Public,,,,,,,,,,,,,POINT (-105.200238 40.074513)
ELEC,Kum & Go #0909 - Tesla Supercharger,605 Park Avenue,,Kremmling,CO,80459,40.059614,-106.387987,877-798-3752,E,Public,24 hours daily; for Tesla use only,,,,,,,8,Tesla,https://www.tesla.com/supercharger,GPS,10/11/2021,165579,2021-11-04 18:37:47 UTC,P,08/10/2020,,,,TESLA,public,US,Public,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,POINT (-106.387987 40.059614)
ELEC,Avery Brewing Company - Tesla Destination,4910 Nautilus Ct N,,Boulder,CO,80301,40.062534,-105.204955,303-440-4324  877-798-3752,E,Public,24 hours daily; for customer use only,,,,,,7,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,11/03/2020,113541,2021-03-11 23:22:17 UTC,P,11/01/2018,,,,J1772 TESLA,public,US,Public,,BREWERY_DISTILLERY_WINERY,,,,,Free,,,,,,POINT (-105.204955 40.062534)
ELEC,Montrose Community Rec. Center,16350 Woodgate Road,These stations are free courtesy of the Montrose Community Rec Center. They are located behind the building. Feel free to use the facility while your car is charging.,Montrose,CO,81401,38.449131,-107.860518,800-663-5633,E,Public,MO: 05:00am-12:00am; TU: 05:00am-12:00am; WE: 05:00am-12:00am; TH: 05:00am-12:00am; FR: 05:00am-12:00am; SA: 05:00am-12:00am; SU: 05:00am-12:00am,,,,,,4,,SemaCharge Network,https://semaconnect.com/,GPS,09/22/2022,148091,2022-09-22 00:34:58 UTC,,06/09/2017,,,,J1772,public,US,Public,,,,,,,FREE,,,,,,POINT (-107.860518 38.449131)
ELEC,PORT JEFF PJ PARK 2,5151 Bannock St,,Denver,CO,80216,39.78782,-104.98998,888-758-4389,T,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,116997,2022-09-22 01:00:16 UTC,,01/13/2019,,,,J1772,public,US,TEMPORAIREMENT SUSPENDU (Public),,,,,,,,,,,,,POINT (-104.98998 39.78782)
ELEC,CITY HALL EAGLEVIEW CENTR,1150 Block Prairie Center Pkwy,,Brighton,CO,80601,39.969226,-104.770494,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,228860,2022-09-22 01:28:52 UTC,,09/22/2022,,,,J1772,public,US,Public,,,,,,,,,,,,,POINT (-104.770494 39.969226)
ELEC,ANYTHINK WRIGHT STATION 1,5877 E 120th Ave,,Thornton,CO,80602,39.91476,-104.91993,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,220368,2022-09-22 01:27:38 UTC,,05/31/2022,,,,J1772,public,US,Public,,,,,,,,,,,,,POINT (-104.91993 39.91476)
ELEC,GARAGE I LOT F,1301 19th St,,Golden,CO,80401,39.746265,-105.221085,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,200580,2022-09-22 01:22:22 UTC,,11/05/2021,,,,J1772,public,US,Public,,,,,,,,,,,,,POINT (-105.221085 39.746265)
ELEC,ASPEN ASPEN HS1,300 Avsc Dr,,Aspen,CO,81611,39.189087,-106.847946,888-758-4389,T,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,147499,2022-09-22 01:06:06 UTC,,11/05/2019,,,,J1772,public,US,TEMPORAIREMENT SUSPENDU (Public),,,,,,,,,,,,,POINT (-106.847946 39.189087)
ELEC,Cinemark,4721 S Timberline Rd,,Fort Collins,CO,80525,40.5209495471308,-105.041824821344,888-264-2208,E,Public - Credit card at all times,8am-2am daily,A D Debit M V,,,,,2,,Volta,https://voltacharging.com/,GPS,04/06/2022,211910,2022-04-06 14:08:04 UTC,P,03/16/2022,,,,J1772,public,US,Public - Carte de crédit en tout temps,CREDIT_CARD_ALWAYS,OTHER_ENTERTAINMENT,,,,,,,,,,,POINT (-105.041824821344 40.5209495471308)
ELEC,King Chevrolet Buick GMC,1415 Vista View Dr,,Longmont,CO,80504,40.159751,-105.034583,303-776-2650,E,Public,Dealership business hours; for customer use only,,,,,,1,,Non-Networked,,200-9,01/10/2022,82466,2022-04-28 20:01:31 UTC,P,03/01/2013,,,,J1772,public,US,Public,,CAR_DEALER,,,,,Free,,,,,,POINT (-105.034583 40.159751)
